multiply.com,278911,262551,243826,263073,246102,240612,253875,256153,290169,260215,271873,240929,290171,261976,52654,82204,265557,230203,271700,259969,262750,271787,303385,
xpg.com.br,441798,2566100,2476949,2563712,2381216,2401621,2335167,261440,2368695,2525859,2001684,365536,2270329,511052,40396,49920,2342346,10823800,258373,2328417,495944,2690002,2282125,
fidelity.com,491935,639134,570220,508207,549336,580173,580169,832333,473748,531793,732106,596380,800465,550135,44952,49464,643783,480303,494820,646112,637873,641666,677257,
eastmoney.com,3105183,4078919,3943145,6836910,4909541,5843352,3432495,3569685,4124854,4368239,5461471,2941837,3485013,5241017,4464421,67043,4580682,3581745,3489688,4245153,1152087,4662030,4354571,
cbslocal.com,668074,614033,539482,448918,457112,405902,466522,499198,544170,3485608,507017,474758,460411,396144,63770,50236,524639,461576,504400,451171,516604,456746,443791,
thepiratebay.org,800651,894511,1147200,993782,892587,992082,926836,1350060,928087,8656687,1199844,939495,2890951,1109671,1031159,49873,2114028,26424191,893537,1398425,1163802,939857,832951,
51.com,1982168,4620548,3649409,4640573,4890465,2490632,4034711,4885510,3578056,4918488,4133794,2192673,3468408,2435192,3022134,54995,2627932,3782689,7773848,3283770,3444172,5365464,2290016,
tiancity.com,1239639,1196705,1171394,1459255,1274014,1265368,1001333,1239738,974319,4668604,1252286,1185015,1190570,1365579,52721,54843,1323092,1512602,1261025,1221900,1419210,1333929,1337341,
zhenai.com,2262514,12655409,2513392,2450564,2451280,2678299,1875191,2746705,2319606,2718663,1964345,2935641,1856747,2638208,3064769,57904,1969752,3108615,1840148,2160685,2893820,2302883,3319907,
360.cn,3656164,2486218,4067594,4837296,2336405,3481137,2450248,3880641,4071243,4213646,4265564,3915637,2213028,4359857,3685309,67045,2477973,4711144,2212106,3080312,2195325,2969697,119584039,
ztgame.com,1176139,1123505,1463281,2652984,2134656,1827301,1866774,1668653,1627111,1161827,1445227,1932559,1955948,1761241,34904,32571,1729524,1500894,1299267,1843088,1225173,824391,2006623,
vzw.com,3590128,496188,1194068,775742,836855,3570246,3798157,3932085,1074215,916839,586412,1730637,728694,4004077,61352,37419,484727,529062,855607,1756261,798374,1305185,860302,
4738.com,2827909,3280101,2503027,3810804,2523644,4335006,2760988,3397983,5616858,37908895,2876423,5784490,3267013,9167300,45032,38399,3506223,3400304,2831028,2705012,2667267,2605003,5383384,
ct10000.com,876646,756978,1006596,861509,139888347,790777,1886723,986142,1284257,880188,846889,43741581,873490,1652077,63276,42013,984732,862570,822282,1642618,101830689,742110,1616625,
888.com,984969,846358,712895,1125886,844381,933642,869649,864612,866303,1041145,1128830,860386,872198,1058470,47181,52429,846427,946912,1169742,1150760,853333,962165,963347,
jimdo.com,625570,550991,576223,642207,638943,599689,577620,800590,555946,648237,493580,716410,619556,671472,38005,30078,604984,566351,577138,529936,726964,629768,610451,
tudou.com,2964985,3419951,3166188,4022219,5433056,3278981,2978543,3006217,3839492,4663568,3200982,2968055,3125122,3132686,3547839,62734,3861778,7639266,3170928,3137527,3946951,4146929,3988685,
zoosk.com,1120741,1035153,1012331,1087700,1009324,1066727,1015790,1384791,1116518,1057856,1205050,1148831,861393,984565,1229320,63666,1028926,1003156,1010604,1152151,1088391,1056680,1098092,
washingtonpost.com,271145,339668,326570,278822,295576,476289,211109,380079,311179,410956,533890,429169,192981,311949,394968,55287,311471,279024,315620,337684,316246,322813,438250,
mozilla.org,634272,663279,589252,602689,612662,761344,567390,620450,645637,557194,558064,697399,670271,662260,644379,53962,733046,688065,821246,653022,685994,622974,765206,
allrecipes.com,742549,745864,748378,734399,739888,1519444,769402,770376,741302,733928,721717,737741,603512,518560,754707,197616,743652,709180,724592,738583,752311,738177,722022,
yoo7.com,387958,416993,396917,374704,438559,426805,424510,421763,378199,435947,436126,438225,392082,440484,45122,37519,428233,438314,388882,353333,396498,368994,427810,
zedo.com,1261552,1666513,1212777,1168320,1164924,1186172,1374830,1370905,1369767,1140949,1360004,1283399,1246172,1304887,1161429,44313,1306687,1463273,1260808,1251504,1264038,1223464,1687769,
partypoker.it,1333740,1618641,2133313,1393184,1507087,1418554,1510739,1511288,1435828,1346615,1539822,1439640,1305830,1503973,36739,41417,1462159,1560169,1435972,1362188,1410682,1542306,1488910,
mop.com,305289417,305300682,305284558,305111962,305091100,305495083,305343434,305334351,305473009,305322380,305486171,305320471,305490587,305488233,305358546,57076,305443035,305343664,305530006,305557622,305784101,305546109,305547589,
hoopchina.com,3663736,19119761,13834236,4622090,4741706,3547734,3627480,3715931,3643539,4175273,3403682,3458773,3695961,4138815,55506,48321,3755986,4318076,3423159,3726963,4127814,4512023,3785818,
tagged.com,430791,469382,448210,430210,701794,1664096,475817,436110,429706,404032,432550,480498,488789,396351,416424,58332,423680,419079,431456,452445,447574,433848,466551,
verizon.com,216233,213344,227502,194030,185555,204735,196282,215425,216972,193320,215708,278040,199424,241569,224011,64782,198027,184857,189573,1356998,288083,199899,218455,
xe.com,244874,324611,205661,209495,260521,259096,240108,274552,235220,230838,234076,231426,225064,237638,61819,55806,236322,251849,243006,287301,238690,240391,240209,
pc120.com,1403769,1350285,5052340,1632235,1627081,1618829,1329894,1577835,1699350,1784914,1501088,1606631,1356354,1681030,60076,56600,1644418,1656947,1493829,1609272,1719678,1763884,1779859,
united.com,1162660,1171382,1143854,1158889,1157453,1127007,1086709,1132544,1236388,1301042,1141582,1123799,2734655,1062902,44256,32560,1307450,1279392,1114703,1178778,1217938,1246733,1232340,
uuu9.com,5103287,4919000,3856393,7021531,5033593,4204883,3905394,4395004,5931028,5471951,21086533,5875321,4522278,6270191,38660,65280,6132624,4162506,3687242,4856744,4242441,5299346,4019729,
qidian.com,2989235,4303555,4132306,5106804,3422665,3965102,3477062,3291743,3270188,3997010,3269697,3233868,3574294,3229241,4215764,61643,4008836,6989075,11381356,3274245,3247994,3438350,3999247,
nextag.com,577279,911509,620267,1585173,994996,628389,937998,831237,724641,697527,622237,703234,801582,1796233,1378974,58247,1105884,855380,901022,869672,561570,894296,968957,
hotels.com,777634,901782,889711,749796,925876,844026,775289,691912,800946,766572,761301,1004562,1013451,782369,766030,46305,840191,1767967,665861,742076,721318,1069389,707557,
ctrip.com,3715563,2805509,2905373,3000476,3845927,4196127,2637838,1986146,3347213,4252977,3025026,2645048,3486221,2596542,3044705,45970,4695154,3051869,3135248,2584816,2687457,4730987,3575716,
gamespot.com,2577041,2646520,4062934,1929286,2450639,2544733,2308889,2693743,2547365,2599218,5973034,2654273,2508014,2694088,43067,41512,2579617,3144661,3503893,2557221,2572160,2451617,3450299,
foxsports.com,506398,331431,546438,346420,414313,813183,441582,369520,378794,568012,564076,331045,682138,6092545,362342,61683,320750,292600,329363,326400,520795,402382,503156,
sahibinden.com,1628507,2040554,2114849,1797701,2281604,1499404,1975476,2646334,4206150,1817254,2968653,1754099,1693745,1685864,44176,45308,1666204,2971951,1667202,2432564,1655867,1782594,2098813,
next.co.uk,504481,217653,184632,177507,797024,309507,1530189,661614,214341,215410,446529,2212467,406613,397768,41654,40802,498814,473415,630044,423515,358334,580056,226983,
weather.gov,485890,395723,157951,220265,164945,259622,286706,2110666,12231093,273204,318091,276771,282134,173086,46302,46002,660207,287589,289758,305378,987615,275253,295629,
51test.net,20797463,21718700,32130450,53730058,41533888,36855992,21016787,27833483,31612714,35295463,20390961,32435742,21526682,31888901,26916797,42064,31894213,42190075,24475533,34463395,46842811,31745456,29672996,
gismeteo.ru,1220026,1029658,1486730,1389902,1515304,1843202,1479945,1932111,1554153,5330109,1625347,2318149,1373256,1593544,50173,50098,5432849,1566176,1352030,1214678,2373190,1416393,1719234,
tianya.cn,2101416,1473726,1755769,2034963,3028344,1700681,1986886,2026000,1779009,2278056,1978104,1811720,1712728,2539357,2050531,54744,2288400,2123361,1952495,2063943,2114446,1696754,2171036,
symantec.com,225554,235974,363729,359355,334431,346031,202447,224061,299632,432302,398822,329269,210981,311076,109537,50262,443810,338713,477158,213760,397788,204756,214900,
apontador.com.br,557817,534564,494991,1214051,740555,1197874,670256,541258,1191189,532096,616309,603711,727747,649765,75026,60500,1306294,1390036,591220,1251837,2427473,516011,756486,
passport.net,599631,618655,545749,509531,591391,575938,556689,541960,586250,627891,592194,601431,617099,563426,144170,74283,544606,666490,529183,520133,512064,621615,545275,
videobash.com,1001904,460652,467547,485418,473353,921348,517766,1026078,466776,441624,460833,431486,462829,463258,785578,46017,577310,554427,408925,488227,710357,574122,545433,
java.com,841513,841263,922585,871916,841533,2331800,853660,889727,893618,834318,821396,875928,871425,860712,936331,66565,882637,826526,955775,873710,902294,845332,850841,
hatena.ne.jp,2422865,2507857,2532166,2372469,2474192,4351078,2374938,2398041,2567409,2534153,2370760,2314622,2399680,2634621,2547285,56890,2544279,7547684,2630213,2599367,2559289,2503202,2212066,
vnexpress.net,3925039,4123983,3881988,3870025,3914560,3912246,3925218,4169499,3925479,4392225,4173562,3937449,3907162,4018797,44324,53768,4355054,3952639,3886701,3876000,4490357,4995388,4018056,
friv.com,1472539,1482572,1513896,1481010,1484190,1706063,1470146,1469985,1599021,1468048,1474829,1463694,1463425,1552546,1520402,47800,1478912,1473555,1463728,1486067,1468112,1487516,1464423,
stumbleupon.com,3701404,960548,798722,726124,675110,788544,698632,932791,723458,1701958,1098559,672297,689702,674957,38275,33495,716352,759694,745472,710307,643808,683501,691251,
blogcu.com,1898269,4349495,3070292,1863614,2021327,4934836,5599408,1732193,2085136,1890678,1976156,3319439,4198449,3201495,49980,59310,2065166,2336317,2225886,2043243,2512298,4492660,3376372,
juegosdiarios.com,1048166,989296,913734,877705,903161,1015330,930547,1015775,1135324,887110,1049087,1031183,871950,987938,113808,42010,1019324,1157430,917319,1010957,1032041,959982,1509169,
teamviewer.com,955013,924289,992273,1031536,946656,910770,1020992,980700,945478,943838,941440,1029415,931277,938862,41401,58635,946385,949512,1140090,929594,945663,944278,1528004,
vevo.com,211211,217582,252518,190448,236740,498816,213890,213542,324785,224803,378649,232148,225991,232708,3049131,52193,219496,316038,325657,213889,268220,239340,242717,
putlocker.com,662047,9579146,9660852,9566436,9686461,698135,671439,682726,647857,727182,649866,558490,683397,648214,51302,35761,1708571,555125,658071,667326,292554896,9647523,9532610,
ed.gov,451651,417853,444508,575687,432643,419330,438104,461913,429559,445816,384528,440746,462545,434672,45067,79693,453804,447497,737065,466091,455305,447669,455065,
careerbuilder.com,664428,516524,802858,588578,558066,478981,423692,489785,641694,553390,618956,637691,451143,662298,659307,43430,473028,561472,461822,618373,456724,654039,607154,
usmagazine.com,327381,193998,198939,169824,195102,181694,186383,222810,182985,126912,152231,302342,547785,193414,46385,41222,331420,121976,253674,277448,200526,313780,276136,
wikihow.com,484282,373729,157902,362569,608414,147797,321997,455341,301122,302505,255650,315617,308240,164661,51064,45370,160272,331867,336925,173412,166236,174031,3353641,
sp.gov.br,333354,439749,393052,399138,369495,456268,287751,362594,233075,233408,221338,248546,261772,384783,57497,43081,379716,372630,504972,247720,358609,209254,396731,
city-data.com,266126,496404,273516,261645,257462,460719,333752,372517,287145,316072,307287,330586,326576,277726,47927,32571,2634669,354357,281705,253869,266849,297818,297258,
mercadolibre.com.ar,437765,456878,409250,479326,456312,460313,436085,489463,443751,426779,432416,452676,446375,401955,41324,70179,432595,478531,432840,443175,423969,446781,447775,
wordreference.com,861137,823941,814043,851362,828532,1061108,819180,831562,819726,862223,863022,831272,828692,824189,831649,47403,816193,828757,831311,850292,855682,867640,844142,
wretch.cc,2111302,1751134,1774667,2482676,2743348,2540064,2502321,2694122,2790145,1975119,1925488,2043500,2082451,2030401,2041171,41389,2455908,1982008,1912398,2573355,2776190,2335507,2003512,
logmein.com,750060,743250,604551,670358,581475,649452,708153,1217367,595250,624423,624060,636096,793047,597947,44336,42577,661730,795873,564487,658414,683375,694421,574575,
webcrawler.com,315082,263547,289273,301710,419617,278183,315168,272963,280136,250787,297356,420273,345437,280179,47761,51085,299491,239725,296706,292714,258621,278672,385818,
programas-gratis.net,1152303,1248647,1225649,1239945,1129521,1207866,1254363,1257906,1223139,1064782,1162032,1247973,1256566,1054331,44516,55680,1265267,1241334,1224715,1155594,1250701,1285252,1176850,
cmbchina.com,16207252,13841931,30802236,16099811,12424886,22528217,17297205,29332611,31295914,27931371,10922054,19087204,15867990,23063767,51018,42623,20000229,15651404,11273560,17851924,30864760,20054959,11854051,
hinet.net,136021,75979,249094,105632,61018,82184,76181,279342,78457,86489,94233,268324,84968,74915,51932,34291,145733,151571,70395,84205,102690,63390,263619,
everydayhealth.com,374684,645256,441363,346421,342775,344783,417742,328635,464671,333253,464779,1170055,325874,345169,53631,52060,373026,368983,340248,351861,346112,346029,325045,
windowslivehelp.com,147546038,147448081,147518934,147774711,147576487,147547480,147510330,147572551,147472168,147473588,147550493,147517078,147545529,147472179,147549667,43096,147432715,147563038,147473617,147541917,147527012,147743549,147600498,
caixa.gov.br,2535973,2123123,2723521,2018902,6065151,2354574,5921443,2464056,2256179,2908343,1853969,3943762,4849292,5309358,2206230,57450,1870074,2392974,2365821,2782578,1866071,2049015,2329664,
food.com,1070138,355594,275323,352581,3505254,247249,231622,377938,270607,392018,229233,254774,3321404,378638,42432,37568,286827,3482460,236593,209287,3599312,384435,389634,
csdn.net,3275085,3615231,12822284,2745536,3422892,3018088,4176547,2708060,2773190,6618335,3884313,2872422,2712791,4145514,43301,37061,2814346,2686146,2448866,2589606,2565695,2763404,2758806,
onet.pl,1306722,1315603,1544817,1698320,1589970,2338906,1929238,1971092,1813172,1980902,2149227,1661151,1376530,1767375,1945043,57286,11883008,2674772,1230394,1802949,1874698,1978773,1424944,
fixya.com,312092,398206,300997,316880,386233,334251,302272,1728829,318150,342692,441229,317252,365573,337601,62006,57128,342659,328366,361725,382266,362583,365581,318093,
fazenda.gov.br,4420616,4150501,3983702,4073157,4048007,3989475,4214012,4208009,4091563,4277787,5252707,3773631,3841739,4062873,80274,40547,4095257,4285093,3789219,4146428,4049313,4118232,4123646,
webry.info,5218006,365338,382795,353447,346513,353652,361332,103540,365793,227189,228170,356261,405708,383949,59215,44599,352882,341130,346112,355586,348799,219461,370284,
skycn.com,6145385,6325307,4941267,5562275,6333175,6141013,5898626,5556362,6145117,5776873,5160601,5050188,11046138,5449656,6193277,42549,7239725,7840803,6988427,8114713,5264100,5412333,5709820,
exam8.com,5224504,4609774,6408618,8817186,5953722,4592888,5696325,5104639,5761987,4420430,5540425,5721550,4818933,5338465,42285,44508,5798054,4907183,3233002,4888248,6679642,5786597,4294252,
cnn.com,369295,395678,573778,532560,353834,353239,396301,657666,384237,554167,355136,525253,359044,356718,529446,41578,352388,361067,342962,383825,533643,345913,355525,
dragonfable.com,311894,354381,287733,421744,298657,257798,555001,298326,333854,290633,254417,293393,279347,324599,37360,41360,315908,315136,250008,278904,278387,268458,258216,
rr.com,412842,347323,664607,373285,392408,491841,460052,408879,404914,491128,380153,387390,568197,464166,372211,53287,388335,404810,436510,449389,399787,378263,481120,
cooks.com,401675,467191,480531,408099,434590,441776,422117,533959,405617,371066,446122,382937,395374,397964,44937,51859,461907,354822,422031,458831,533206,424817,413245,
topix.com,734509,767505,848749,803372,719899,884946,788093,3820759,820245,868004,774006,1082118,845649,739097,59218,42242,885904,750849,1068009,761645,765606,831524,957991,
peixeurbano.com.br,3108172,5952228,2918466,87893347,2659479,4187242,2915312,3152454,2475550,2865107,2521208,2516530,2892897,2392398,44130,29728,2591851,2440889,2404841,2485813,2551080,2525992,2731136,
cocolog-nifty.com,229280,222500,349622,219325,222422,266092,244964,258568,208559,322138,240446,357165,227696,233585,210141,46545,210579,414052,215236,227971,207902,366371,205617,
netlog.com,666403,844923,685443,766051,757115,757281,763833,766990,772107,858198,820786,750736,781791,684250,892616,43652,809474,809418,1102707,857968,963290,769069,831498,
rakuten.ne.jp,351056,369493,385738,378343,372226,412037,213483,365021,397301,379892,422291,247074,379265,382920,361675,41582,369808,367342,398000,356518,355718,396616,403958,
live.com,943519,841194,795887,836631,816810,1112447,947367,946110,836166,752287,803244,846589,899154,766722,887339,123897,694966,870417,696438,864621,821888,844780,767558,
wwe.com,333532,335006,235859,247729,324966,343302,318475,339550,403703,345858,303018,314519,216811,334057,42024,47152,274362,339300,305266,228474,258676,347240,349152,
bukade.com,2611408,3960063,2543592,2787999,3034674,2663405,2486532,2756678,2419562,6003914,2864494,2851545,2523730,2756125,65864,55026,2664541,3064324,2511060,2690779,2942682,3806556,3409672,
wellsfargo.com,959188,1133018,1112897,1127754,1106350,1020144,1124412,985873,1256631,1094755,830180,1176742,904772,976934,1127117,55147,1150260,1084784,1026849,1247096,1113291,1144674,1173753,
natwest.com,1232326,1207067,1242298,1369323,1310555,1281800,1317679,1244063,1365252,1257776,1968883,1374675,1288802,1230701,42644,38319,1213288,1262733,1219155,1216303,1163492,1267028,2082673,
letitbit.net,2946666,6170632,2709601,2917111,4258276,5539599,2695218,7502783,2686786,2800117,3121146,2873832,2860301,3413029,72592,54251,35023447,2777583,2728599,2665546,2760805,3055228,3024701,
ebay.co.uk,874045,779240,767557,798763,1137729,704246,1069576,688905,753076,879522,751592,1245036,745855,841748,675339,49593,734332,838770,818743,824173,712263,813611,976699,
overstock.com,435634,448503,354808,479018,376907,334665,440137,362912,535597,433801,475852,648432,1114986,439567,70570,48175,306235,524563,457413,376918,435044,421942,408432,
bbc.co.uk,819301,951524,893162,872618,866711,870624,902123,867880,1082292,859739,878681,897377,866701,876625,957436,42554,8921515,894161,869752,871467,861523,1067360,885176,
hsbc.co.uk,1636275,2475159,1617242,1661013,1617948,1876668,1786143,1800000,1592993,1750715,1538277,1727395,1867120,1825460,51505,32326,2572867,2211625,1760721,2548120,2645319,2228019,2024795,
rabobank.nl,1243028,1162900,1138902,1339660,1248242,1099653,1093588,1276732,1125210,1190331,1287515,1111206,1231215,1210811,40531,35081,1242246,1285672,1090822,1089806,1275953,1164588,1113010,
repubblica.it,1474503,1396858,1590820,1605009,1417397,1655189,1412441,1549953,1766948,1584458,1712283,1854059,1632583,1652631,43011,40086,1545251,1547943,5388552,1634153,1479570,1592909,1500617,
pixnet.net,1668765,1695334,1700087,1665285,1714193,1660583,1708669,1730907,1660228,1773393,1674411,1825038,1671225,1696920,52697,53520,1655330,1836733,1690316,1704576,1674576,1645520,1688807,
amazon.co.uk,1848987,1304718,1040050,1210761,1403060,1865373,1218110,1468255,1091911,1612177,1352905,1346801,1619000,1193251,1464108,56424,2439491,967915,1227297,2373794,1893057,1296028,1469261,
aeriagames.com,3450098,414276,3408736,487903,515644,549728,3473738,496783,445483,456164,497630,449261,427034,3462405,51072,37535,496570,3383435,601988,522243,475350,3426943,402807,
usatoday.com,169487,350950,160502,161543,330257,381523,365833,186696,344319,148655,246267,205294,225482,219769,377939,295391,332988,302153,193120,222206,287887,188034,216266,
mapquest.com,329167,350857,334809,336895,370274,523458,381112,445225,377245,390935,330648,374332,490573,349309,346948,39001,370138,485507,303368,336101,534121,333294,343001,
weather.com.cn,10532827,61586683,10219641,13187429,15337533,15315324,10570465,10596422,13030553,14625656,10608287,12529802,10920161,10584924,11625047,53646,12544623,12921385,10173996,10415163,12032319,13454463,13509711,
sparkstudios.com,1731132,1791401,1932645,1704709,1999181,4183096,3173456,1639826,2091994,1609117,1741987,1711742,1653266,1899552,1803561,50409,1628758,1789772,1604147,1667032,1960550,1502742,1684190,
pnc.com,739455,1645008,711319,641402,570235,731151,699703,896037,1736368,668723,689487,679083,782505,758576,38665,39312,645154,670822,599419,664790,683454,869198,788939,
shentime.com,3079351,2865522,3010600,3171775,3204421,2890200,2801855,2719364,3024391,6228541,3181555,3354363,2945445,3983202,41097,34170,7475924,2795710,2615200,2962173,2881881,3410861,2858833,
qqtn.com,16863961,17181447,25098235,21383466,19486498,17089610,24691796,21346158,31265790,20352707,23562861,19139983,19024813,20135067,46521,38555,19295959,23162000,20746584,27489001,19780063,20882377,20045790,
51wan.com,4349548,3481244,3344303,4630144,4027714,5827732,4345315,4443087,5490247,5323089,3451881,7586309,3313183,3741551,4193015,55287,4175088,4149828,3406085,3246977,4674746,8621596,5441335,
sony.com,3497605,1926254,1829163,1928142,2861715,2780972,2112408,2329130,1986338,2849652,1924748,1979566,2785024,1781560,49237,34434,1925797,2800758,2201302,2743428,2905172,2949211,1930036,
groupon.com,468006,566242,858712,538872,430112,532017,905308,469684,437694,573048,577103,547182,596684,752968,584153,47352,414211,474963,586039,548409,474499,550452,667914,
hotmail.com,764971,649361,651855,749292,722576,628180,806584,812940,745944,699537,671438,897801,801579,833496,701931,45683,5650153,715109,746410,630059,741630,778771,751893,
ynet.com,10823036,11640969,10682557,14272254,11596222,14839491,14844330,11079556,9303177,9020378,10353936,12205863,9359570,11864331,9669057,41290,14343620,13746749,16840338,13272839,16121077,10889780,11390290,
manta.com,317801,345703,409463,311179,428579,345103,333881,293588,475043,492567,316043,390193,380931,389498,360709,50706,373785,254851,299254,279735,354717,318856,312411,
liutilities.com,451160,449642,406763,332476,421365,313036,320110,331248,375420,362511,338349,410011,302348,459365,346833,50215,392662,292336,409561,305010,370173,414453,445683,
letv.com,3697060,7647147,14774885,4137758,3421207,37649594,2759739,4145993,3289528,4026949,3265877,4203159,4436540,2969759,3749007,58496,4239101,5102843,2517768,3541169,4494441,32621544,3691087,
immobilienscout24.de,1456428,1244783,1280385,1011304,1370547,1427417,1505874,1114196,1018363,1019025,1617928,1059685,1148413,1564976,53323,46292,1277733,1065681,1635305,1153964,788241,1506125,1121696,
kp.ru,2620543,1933343,2051347,2105929,12789005,3652380,2281924,4481869,2233473,2031838,2077017,1979003,2032349,1884848,41295,46270,60146239,1953148,2259425,1973180,2039762,2104106,2002856,
cbsnews.com,348589,182044,224246,312259,318102,338051,427371,234703,332642,355994,303483,298638,201822,303686,78835,68067,313304,163206,153618,207009,611200,251263,166904,
tesco.com,1054360,1915567,1048823,992106,1362988,1269042,2229648,978545,1340073,1006070,1328685,1093960,1112890,984592,51246,44327,1082596,1135318,1210065,1138516,1030488,1161016,1319361,
changyou.com,1635585,5264946,5481758,2708956,2518681,1731964,2204428,2105167,10780872,2628803,2025344,2530849,1697321,1639881,65748,46325,2390483,2036575,1911960,2067978,4841136,1745149,2701409,
weebly.com,431979,406523,401323,432458,412314,418832,414866,430710,418077,404536,656335,404947,411324,395467,148926,52244,402619,380715,397165,392935,422791,404094,663941,
partycasino.com,1098416,1374943,1112043,1283221,1258498,1376738,1221861,1218950,1403907,1238497,1181215,1163082,1240696,1187501,1223346,50815,1358062,1205194,1120324,1215145,1226657,1209880,1140857,
ehow.com,387330,292390,267297,244899,330647,257948,350548,270877,280336,272050,288765,252848,390393,251888,272510,44354,267103,249610,252459,646956,384467,301664,300525,
abril.com.br,1289224,1186145,1170107,1090864,1294063,1327919,1238581,1024045,1333407,1178253,1017958,1369526,1525020,1354990,1213989,50174,1083585,1192117,1205186,1159710,1236262,1358251,1229533,
duba.net,1094638,1075676,1152734,1072240,1138136,1191024,1003219,1041239,1167936,1045578,1028595,1128746,1072246,1018114,52068,48217,886864,1357394,1078210,789109,1014181,1078441,1185176,
usbank.com,621542,921406,702880,610829,695067,638078,835594,785324,744265,655216,654975,711573,821076,805577,57337,47048,711882,757755,668812,723417,670727,1238311,1203077,
zhaopin.com,4892283,2902061,3263467,5171440,4532067,3362869,2681014,12012833,7321736,5446516,7283468,3153645,8091379,6584359,68583,55015,9194329,5990300,6732237,7485131,6824999,4214456,8625309,
ku6.com,4903955,3361677,4287029,5388489,6353752,2952087,3542749,4910405,3110499,7572213,3338001,3326625,3220410,6772462,6472219,35944,3676909,6110431,4533721,5719636,3693879,1924993,10000907,
buzzle.com,305915,292544,268261,297860,300707,299958,304211,291596,331852,274791,287305,801524,290685,298496,43358,39066,266539,287634,251909,277960,282121,298900,278496,
alibaba.com,872281,2038739,1855223,906355,883600,883450,861360,854396,907370,798517,881217,907161,835103,841919,858154,47409,936153,904995,851637,856209,770739,861431,857452,
iegallery.com,463076,607975,736467,835861,682806,655642,673507,637298,854482,980405,677379,789547,647256,621914,866418,52561,1050213,647161,650665,966944,657410,455223,574293,
bild.de,706798,1076772,1055417,1108886,813900,1063513,751405,777531,641503,1346840,745092,1156220,1019560,923937,1317662,39304,816140,871872,1006628,861416,782131,1129613,1131577,
kuxun.cn,3684179,3223466,4284190,3930471,4842098,3610267,3754945,3153648,3499428,3980383,3537530,3685051,3688621,2354752,1913863,60017,4675006,4156612,3383107,5143171,5770823,4605622,5140316,
mylife.com,677656,845245,488960,1029089,709167,929341,562423,612828,570760,573623,751554,735432,748630,567118,680895,60571,680189,1755592,756805,644968,693057,569183,553763,
msn.com,314943,358549,1355160,314383,479780,300736,505539,667104,350699,345932,620380,623508,510922,518145,360679,48704,504457,335401,517495,347012,340541,313238,354014,
pptv.com,10015604,21060720,5647924,68061643,5852960,7602251,4816175,4584655,3808647,4266955,4282855,8895310,3675272,10893773,4444672,44293,21450905,7727293,22110035,4201158,13664966,12544171,5123560,
soufun.com,9238536,5141358,15695235,9786112,7155387,14640379,3052117,8974796,19714473,15834351,3280869,7975330,2814972,3915784,3961841,53674,21719771,3633736,4218077,3551152,9828322,13859976,3326230,
drudgereport.com,218889,227237,523173,449293,365688,408596,408615,269025,465379,228180,224847,249659,247694,570304,38530,54940,424848,263934,428367,252520,229362,469966,495714,
godaddy.com,681456,668614,640167,639019,647749,668437,678606,851540,664488,645606,626893,661693,671161,666922,66660,57844,658226,650568,703558,656167,643650,691985,668692,
ninemsn.com.au,10206260,4632536,5145119,4870477,4717222,7265936,5427973,10541606,4406907,5841101,5849234,5164031,4435734,6373513,52246,49115,12188029,4891241,4420649,9908408,4807341,11453344,5005626,
jcpenney.com,697575,688456,638545,745902,2002530,573334,473756,573081,591595,556538,711993,532189,536320,761232,559776,54710,1099121,523771,1531328,743119,608116,541059,593285,
buscape.com.br,1790009,1291572,1440233,1127487,1221227,1466616,1289278,1122179,1142151,1409703,1240420,1123753,1529087,1495674,85323,51206,1140796,1577811,1158649,1139373,1226410,1121247,1281606,
victoriassecret.com,308971850,309007267,309409856,308958283,309217473,309018569,309038847,309016830,309185697,309109101,309070138,309334190,308984759,308941399,78370,40987,309067204,309866799,309296928,308979222,309344992,309008982,308931284,
freeonlinegames.com,320289,314230,308234,294985,282517,320398,334104,318980,358491,316537,349382,335708,353724,423770,54249,46346,299473,316824,270442,302504,311050,297573,297282,
mt.co.kr,11964596,6345986,10840242,8749230,7874871,9283361,11981502,6007626,8190147,16652522,11701574,6282809,7077213,9808997,52190,64002,7019185,11604156,7380219,17217820,6787069,10310542,10940238,
cdiscount.com,2830879,7696537,2679957,4918496,3206671,2612200,2606345,2454937,2452361,2269351,2713690,2795039,4144732,3540586,35376,30602,3550033,2487856,3701970,3133430,2677417,5390311,8372982,
chinadaily.com.cn,784658,3125249,1468099,1231693,731198,751601,1387136,1107659,1844371,929311,1001205,1159007,1028603,1002951,47591,48857,1708658,1034924,1393524,1144476,775255,1428204,1050351,
suning.com,3757275,3950687,4134629,4134332,5558009,3835292,2989607,4467864,4389879,4795337,2963275,3625810,4608503,3975061,44087,46324,7490213,4156022,3163247,3839877,3594473,3401859,3628168,
vkontakte.ru,993892,1016133,1107328,1179906,1162381,1982600,1180782,4901731,1263830,1145770,1316636,1377766,972961,1328610,1135474,51839,2497413,1250904,2544904,1114773,1229867,1230335,1005585,
126.com,1014769,1960049,984853,1314514,1395962,2410443,1026609,1299896,1018075,2365482,979053,1065462,979335,997351,999350,48779,1168417,1357471,1931754,1306877,1139347,1130803,1220370,
mlb.com,345680,132562,232805,307153,308438,404255,185187,131125,346796,125833,363591,154849,304197,321714,297275,59550,329498,191269,188138,214465,137322,308253,384668,
